uid,typeEvent,inference,startDate,endDate,duration
u08,Physical activity,1,2013-03-30 14:54:23,2013-03-30 14:54:23,0
u08,Physical activity,2,2013-03-30 14:54:26,2013-03-30 14:57:39,193
u08,Physical activity,1,2013-03-30 14:57:42,2013-03-30 15:01:35,233
u08,Physical activity,0,2013-03-30 15:01:37,2013-03-30 15:02:32,55
u08,Physical activity,1,2013-03-30 15:05:34,2013-03-30 15:05:40,6
u08,Physical activity,0,2013-03-30 15:05:42,2013-03-30 15:05:55,13
u08,Physical activity,3,2013-03-30 15:05:58,2013-03-30 15:06:00,2
u08,Physical activity,0,2013-03-30 15:06:03,2013-03-30 15:09:49,226
u08,Physical activity,1,2013-03-30 15:09:52,2013-03-30 15:10:15,23
u08,Physical activity,3,2013-03-30 15:10:18,2013-03-30 15:10:18,0
u08,Physical activity,0,2013-03-30 15:10:20,2013-03-30 15:13:41,201
u08,Physical activity,1,2013-03-30 15:13:44,2013-03-30 15:13:46,2
u08,Physical activity,0,2013-03-30 15:13:49,2013-03-30 15:13:57,8
u08,Physical activity,1,2013-03-30 15:13:59,2013-03-30 15:14:23,24
u08,Physical activity,0,2013-03-30 15:14:25,2013-03-30 15:26:28,723
u08,Physical activity,1,2013-03-30 15:26:30,2013-03-30 15:29:46,196
u08,Physical activity,0,2013-03-30 15:29:48,2013-03-30 15:37:58,490
u08,Physical activity,3,2013-03-30 15:38:00,2013-03-30 15:38:00,0
u08,Physical activity,0,2013-03-30 15:38:03,2013-03-30 17:02:04,5041
u08,Physical activity,1,2013-03-30 17:02:07,2013-03-30 17:02:07,0
u08,Physical activity,0,2013-03-30 17:02:09,2013-03-30 18:41:43,5974
u08,Physical activity,1,2013-03-30 18:41:46,2013-03-30 18:42:27,41
u08,Physical activity,0,2013-03-30 18:42:29,2013-03-30 18:45:41,192
u08,Physical activity,1,2013-03-30 18:45:43,2013-03-30 18:46:04,21
u08,Physical activity,0,2013-03-30 18:46:07,2013-03-30 18:46:27,20
u08,Physical activity,1,2013-03-30 18:46:30,2013-03-30 18:46:30,0
u08,Physical activity,0,2013-03-30 18:46:32,2013-03-30 18:49:38,186
u08,Physical activity,1,2013-03-30 18:49:41,2013-03-30 18:50:09,28
u08,Physical activity,0,2013-03-30 18:50:12,2013-03-30 18:50:27,15
u08,Physical activity,1,2013-03-30 18:50:30,2013-03-30 18:53:37,187
u08,Physical activity,0,2013-03-30 18:53:39,2013-03-30 21:49:57,10578
u08,Physical activity,1,2013-03-30 21:49:59,2013-03-30 21:50:15,16
u08,Physical activity,3,2013-03-30 21:50:17,2013-03-30 21:50:38,21
u08,Physical activity,1,2013-03-30 21:53:39,2013-03-30 21:57:52,253
u08,Physical activity,0,2013-03-30 21:57:55,2013-03-30 21:58:08,13
u08,Physical activity,3,2013-03-30 21:58:15,2013-03-30 21:58:18,3
u08,Physical activity,1,2013-03-30 21:58:20,2013-03-30 21:58:36,16
u08,Physical activity,0,2013-03-30 21:58:39,2013-03-30 22:09:55,676
u08,Physical activity,1,2013-03-30 22:09:58,2013-03-30 22:10:06,8
u08,Physical activity,0,2013-03-30 22:10:08,2013-03-30 22:10:11,3
u08,Physical activity,1,2013-03-30 22:10:13,2013-03-30 22:10:24,11
u08,Physical activity,0,2013-03-30 22:10:26,2013-03-30 22:13:44,198
u08,Physical activity,2,2013-03-30 22:13:47,2013-03-30 22:17:53,246
u08,Physical activity,1,2013-03-30 22:17:55,2013-03-30 22:18:03,8
u08,Physical activity,2,2013-03-30 22:18:05,2013-03-30 22:18:18,13
u08,Physical activity,1,2013-03-30 22:18:21,2013-03-30 22:21:47,206
u08,Physical activity,0,2013-03-30 22:21:50,2013-03-30 22:30:12,502
u08,Physical activity,1,2013-03-30 22:30:15,2013-03-30 22:34:31,256
u08,Physical activity,0,2013-03-30 22:34:33,2013-03-30 22:37:46,193
u08,Physical activity,3,2013-03-30 22:37:49,2013-03-30 22:37:54,5
u08,Physical activity,0,2013-03-30 22:37:57,2013-03-30 22:37:57,0
u08,Physical activity,1,2013-03-30 22:38:02,2013-03-30 22:46:09,487
u08,Physical activity,0,2013-03-30 22:46:12,2013-03-31 16:01:56,62144
u08,Physical activity,2,2013-03-31 16:01:58,2013-03-31 16:05:58,240
u08,Physical activity,0,2013-03-31 16:06:00,2013-03-31 16:06:05,5
u08,Physical activity,1,2013-03-31 16:06:08,2013-03-31 16:06:08,0
u08,Physical activity,0,2013-03-31 16:06:11,2013-03-31 16:06:42,31
u08,Physical activity,1,2013-03-31 16:06:47,2013-03-31 16:06:47,0
u08,Physical activity,0,2013-03-31 16:06:49,2013-03-31 16:10:29,220
u08,Physical activity,3,2013-03-31 16:10:32,2013-03-31 16:10:34,2
u08,Physical activity,0,2013-03-31 16:10:37,2013-03-31 16:10:50,13
u08,Physical activity,1,2013-03-31 16:10:52,2013-03-31 16:14:03,191
u08,Physical activity,0,2013-03-31 16:14:05,2013-03-31 16:14:08,3
u08,Physical activity,3,2013-03-31 16:14:11,2013-03-31 16:14:13,2
u08,Physical activity,0,2013-03-31 16:14:16,2013-03-31 16:30:00,944
u08,Physical activity,2,2013-03-31 16:30:03,2013-03-31 16:30:26,23
u08,Physical activity,1,2013-03-31 16:30:28,2013-03-31 16:34:00,212
u08,Physical activity,2,2013-03-31 16:34:03,2013-03-31 16:38:05,242
u08,Physical activity,0,2013-03-31 16:38:07,2013-03-31 17:38:18,3611
u08,Physical activity,1,2013-03-31 17:38:23,2013-03-31 17:38:34,11
u08,Physical activity,3,2013-03-31 17:38:41,2013-03-31 17:38:52,11
u08,Physical activity,1,2013-03-31 17:41:56,2013-03-31 17:42:50,54
u08,Physical activity,2,2013-03-31 17:42:52,2013-03-31 17:46:08,196
u08,Physical activity,1,2013-03-31 17:46:16,2013-03-31 17:46:42,26
u08,Physical activity,2,2013-03-31 17:46:44,2013-03-31 17:50:06,202
u08,Physical activity,0,2013-03-31 17:50:08,2013-03-31 18:46:00,3352
u08,Physical activity,2,2013-03-31 18:46:03,2013-03-31 18:46:50,47
u08,Physical activity,1,2013-03-31 18:46:52,2013-03-31 18:50:03,191
u08,Physical activity,0,2013-03-31 18:50:06,2013-03-31 22:29:57,13191
u08,Physical activity,3,2013-03-31 22:30:00,2013-03-31 22:30:05,5
u08,Physical activity,1,2013-03-31 22:30:16,2013-03-31 22:30:23,7
u08,Physical activity,0,2013-03-31 22:30:26,2013-03-31 22:33:58,212
u08,Physical activity,1,2013-03-31 22:34:00,2013-03-31 22:34:34,34
u08,Physical activity,3,2013-03-31 22:34:37,2013-03-31 22:34:44,7
u08,Physical activity,0,2013-03-31 22:34:55,2013-03-31 22:38:06,191
u08,Physical activity,1,2013-03-31 22:38:14,2013-03-31 22:38:40,26
u08,Physical activity,3,2013-03-31 22:38:42,2013-03-31 22:41:58,196
u08,Physical activity,1,2013-03-31 22:42:03,2013-03-31 22:46:12,249
u08,Physical activity,0,2013-03-31 22:46:15,2013-03-31 22:46:38,23
u08,Physical activity,1,2013-03-31 22:46:41,2013-03-31 22:46:51,10
u08,Physical activity,0,2013-03-31 22:46:54,2013-03-31 22:46:56,2
u08,Physical activity,1,2013-03-31 22:50:00,2013-03-31 22:50:10,10
u08,Physical activity,0,2013-03-31 22:50:13,2013-03-31 22:50:41,28
u08,Physical activity,1,2013-03-31 22:50:44,2013-03-31 22:54:28,224
u08,Physical activity,3,2013-03-31 22:54:31,2013-03-31 22:54:36,5
u08,Physical activity,0,2013-03-31 22:54:41,2013-03-31 22:58:22,221
u08,Physical activity,3,2013-03-31 22:58:25,2013-03-31 22:58:25,0
u08,Physical activity,0,2013-03-31 22:58:28,2013-03-31 23:01:59,211
u08,Physical activity,3,2013-03-31 23:02:01,2013-03-31 23:02:04,3
u08,Physical activity,0,2013-03-31 23:02:06,2013-03-31 23:14:07,721
u08,Physical activity,3,2013-03-31 23:14:09,2013-03-31 23:14:09,0
u08,Physical activity,0,2013-03-31 23:14:12,2013-03-31 23:14:14,2
u08,Physical activity,3,2013-03-31 23:14:17,2013-03-31 23:14:17,0
u08,Physical activity,0,2013-03-31 23:14:20,2013-03-31 23:21:59,459
u08,Physical activity,1,2013-03-31 23:22:01,2013-03-31 23:22:14,13
u08,Physical activity,0,2013-03-31 23:22:16,2013-03-31 23:22:32,16
u08,Physical activity,1,2013-03-31 23:22:35,2013-03-31 23:26:08,213
u08,Physical activity,0,2013-03-31 23:26:11,2013-03-31 23:26:57,46
u08,Physical activity,1,2013-03-31 23:30:00,2013-03-31 23:30:08,8
u08,Physical activity,0,2013-03-31 23:30:11,2013-03-31 23:34:02,231
u08,Physical activity,1,2013-03-31 23:34:05,2013-03-31 23:42:06,481
u08,Physical activity,0,2013-03-31 23:42:09,2013-04-01 02:06:07,8638
u08,Physical activity,1,2013-04-01 02:06:10,2013-04-01 02:10:03,233
u08,Physical activity,0,2013-04-01 02:10:06,2013-04-01 02:38:23,1697
u08,Physical activity,3,2013-04-01 02:38:26,2013-04-01 02:38:26,0
u08,Physical activity,0,2013-04-01 02:38:28,2013-04-01 08:42:37,21849
u08,Physical activity,3,2013-04-01 08:42:39,2013-04-01 08:42:45,6
u08,Physical activity,0,2013-04-01 08:42:47,2013-04-01 08:58:05,918
u08,Physical activity,3,2013-04-01 08:58:08,2013-04-01 08:58:13,5
u08,Physical activity,0,2013-04-01 08:58:16,2013-04-01 08:58:34,18
u08,Physical activity,3,2013-04-01 08:58:36,2013-04-01 08:58:47,11
u08,Physical activity,0,2013-04-01 08:58:49,2013-04-01 09:02:01,192
u08,Physical activity,3,2013-04-01 09:02:04,2013-04-01 09:02:04,0
u08,Physical activity,0,2013-04-01 09:02:06,2013-04-01 09:14:04,718
u08,Physical activity,3,2013-04-01 09:14:06,2013-04-01 09:14:17,11
u08,Physical activity,0,2013-04-01 09:14:19,2013-04-01 09:30:21,962
u08,Physical activity,1,2013-04-01 09:30:26,2013-04-01 09:30:42,16
u08,Physical activity,0,2013-04-01 09:30:45,2013-04-01 09:34:00,195
u08,Physical activity,1,2013-04-01 09:34:03,2013-04-01 09:34:21,18
u08,Physical activity,0,2013-04-01 09:34:24,2013-04-01 09:34:49,25
u08,Physical activity,1,2013-04-01 09:34:52,2013-04-01 09:38:37,225
u08,Physical activity,2,2013-04-01 09:38:40,2013-04-01 09:42:06,206
u08,Physical activity,0,2013-04-01 09:42:08,2013-04-01 09:42:47,39
u08,Physical activity,1,2013-04-01 09:42:50,2013-04-01 09:46:06,196
u08,Physical activity,2,2013-04-01 09:46:08,2013-04-01 09:58:07,719
u08,Physical activity,0,2013-04-01 09:58:09,2013-04-01 11:06:11,4082
u08,Physical activity,1,2013-04-01 11:06:13,2013-04-01 11:10:05,232
u08,Physical activity,2,2013-04-01 11:10:08,2013-04-01 11:14:56,288
u08,Physical activity,1,2013-04-01 11:17:59,2013-04-01 11:17:59,0
u08,Physical activity,0,2013-04-01 11:18:02,2013-04-01 11:26:40,518
u08,Physical activity,3,2013-04-01 11:26:43,2013-04-01 11:26:43,0
u08,Physical activity,0,2013-04-01 11:26:45,2013-04-01 12:22:11,3326
u08,Physical activity,1,2013-04-01 12:22:14,2013-04-01 12:22:27,13
u08,Physical activity,0,2013-04-01 12:22:29,2013-04-01 12:23:00,31
u08,Physical activity,1,2013-04-01 12:26:08,2013-04-01 12:30:51,283
u08,Physical activity,3,2013-04-01 12:30:54,2013-04-01 12:34:02,188
u08,Physical activity,1,2013-04-01 12:34:04,2013-04-01 12:34:04,0
u08,Physical activity,2,2013-04-01 12:34:07,2013-04-01 12:34:25,18
u08,Physical activity,1,2013-04-01 12:34:28,2013-04-01 12:34:43,15
u08,Physical activity,2,2013-04-01 12:34:46,2013-04-01 12:38:12,206
u08,Physical activity,1,2013-04-01 12:38:14,2013-04-01 12:42:04,230
u08,Physical activity,2,2013-04-01 12:42:06,2013-04-01 12:46:06,240
u08,Physical activity,1,2013-04-01 12:46:09,2013-04-01 12:46:19,10
u08,Physical activity,0,2013-04-01 12:46:21,2013-04-01 12:46:47,26
u08,Physical activity,1,2013-04-01 12:46:50,2013-04-01 12:47:00,10
u08,Physical activity,0,2013-04-01 12:50:03,2013-04-01 12:50:24,21
u08,Physical activity,1,2013-04-01 12:50:26,2013-04-01 12:54:18,232
u08,Physical activity,0,2013-04-01 12:54:20,2013-04-01 12:58:10,230
u08,Physical activity,1,2013-04-01 12:58:15,2013-04-01 13:02:05,230
u08,Physical activity,2,2013-04-01 13:02:08,2013-04-01 13:06:05,237
u08,Physical activity,0,2013-04-01 13:06:08,2013-04-01 13:10:08,240
u08,Physical activity,1,2013-04-01 13:10:10,2013-04-01 13:10:28,18
u08,Physical activity,2,2013-04-01 13:10:31,2013-04-01 13:10:51,20
u08,Physical activity,1,2013-04-01 13:10:54,2013-04-01 13:14:28,214
u08,Physical activity,0,2013-04-01 13:14:30,2013-04-01 13:14:33,3
u08,Physical activity,1,2013-04-01 13:14:35,2013-04-01 13:18:22,227
u08,Physical activity,2,2013-04-01 13:18:25,2013-04-01 13:22:07,222
u08,Physical activity,1,2013-04-01 13:22:09,2013-04-01 13:22:14,5
u08,Physical activity,3,2013-04-01 13:22:17,2013-04-01 13:22:22,5
u08,Physical activity,1,2013-04-01 13:22:25,2013-04-01 13:22:56,31
u08,Physical activity,0,2013-04-01 13:22:58,2013-04-01 13:26:05,187
u08,Physical activity,2,2013-04-01 13:26:07,2013-04-01 13:26:25,18
u08,Physical activity,1,2013-04-01 13:26:28,2013-04-01 13:26:43,15
u08,Physical activity,0,2013-04-01 13:26:46,2013-04-01 13:30:29,223
u08,Physical activity,2,2013-04-01 13:30:32,2013-04-01 13:34:16,224
u08,Physical activity,0,2013-04-01 13:34:19,2013-04-01 13:50:26,967
u08,Physical activity,1,2013-04-01 13:50:29,2013-04-01 13:50:34,5
u08,Physical activity,0,2013-04-01 13:50:37,2013-04-01 13:50:47,10
u08,Physical activity,1,2013-04-01 13:50:49,2013-04-01 13:54:06,197
u08,Physical activity,2,2013-04-01 13:54:08,2013-04-01 13:54:34,26
u08,Physical activity,1,2013-04-01 13:54:37,2013-04-01 13:54:37,0
u08,Physical activity,2,2013-04-01 13:54:39,2013-04-01 13:54:39,0
u08,Physical activity,1,2013-04-01 13:54:42,2013-04-01 13:54:55,13
u08,Physical activity,2,2013-04-01 13:54:57,2013-04-01 13:58:12,195
u08,Physical activity,0,2013-04-01 13:58:15,2013-04-01 13:58:27,12
u08,Physical activity,3,2013-04-01 13:58:30,2013-04-01 13:58:48,18
u08,Physical activity,0,2013-04-01 13:58:51,2013-04-01 14:10:47,716
u08,Physical activity,3,2013-04-01 14:10:49,2013-04-01 14:10:55,6
u08,Physical activity,0,2013-04-01 14:10:57,2013-04-01 14:22:12,675
u08,Physical activity,3,2013-04-01 14:22:15,2013-04-01 14:22:30,15
u08,Physical activity,0,2013-04-01 14:22:33,2013-04-01 14:26:48,255
u08,Physical activity,3,2013-04-01 14:26:50,2013-04-01 14:26:50,0
u08,Physical activity,0,2013-04-01 14:26:53,2013-04-01 14:30:47,234
u08,Physical activity,3,2013-04-01 14:30:50,2013-04-01 14:30:55,5
u08,Physical activity,0,2013-04-01 14:30:58,2013-04-01 14:34:11,193
u08,Physical activity,3,2013-04-01 14:34:13,2013-04-01 14:34:29,16
u08,Physical activity,0,2013-04-01 14:34:31,2013-04-01 14:38:18,227
u08,Physical activity,3,2013-04-01 14:38:21,2013-04-01 14:38:41,20
u08,Physical activity,0,2013-04-01 14:38:47,2013-04-01 14:38:47,0
u08,Physical activity,1,2013-04-01 14:38:49,2013-04-01 14:38:49,0
u08,Physical activity,0,2013-04-01 14:38:57,2013-04-01 14:38:57,0
u08,Physical activity,1,2013-04-01 14:42:10,2013-04-01 14:42:15,5
u08,Physical activity,0,2013-04-01 14:42:18,2013-04-01 14:42:18,0
u08,Physical activity,3,2013-04-01 14:42:20,2013-04-01 14:42:46,26
u08,Physical activity,1,2013-04-01 14:42:49,2013-04-01 14:46:15,206
u08,Physical activity,0,2013-04-01 14:46:17,2013-04-01 14:46:23,6
u08,Physical activity,1,2013-04-01 14:46:25,2013-04-01 14:46:30,5
u08,Physical activity,0,2013-04-01 14:46:33,2013-04-01 14:46:48,15
u08,Physical activity,3,2013-04-01 14:46:51,2013-04-01 14:46:56,5
u08,Physical activity,1,2013-04-01 14:46:59,2013-04-01 14:50:12,193
u08,Physical activity,0,2013-04-01 14:50:14,2013-04-01 14:50:43,29
u08,Physical activity,1,2013-04-01 14:50:45,2013-04-01 14:50:58,13
u08,Physical activity,0,2013-04-01 14:54:06,2013-04-01 14:54:06,0
u08,Physical activity,1,2013-04-01 14:54:11,2013-04-01 14:54:19,8
u08,Physical activity,0,2013-04-01 14:54:21,2013-04-01 14:55:03,42
u08,Physical activity,1,2013-04-01 14:58:08,2013-04-01 14:58:11,3
u08,Physical activity,2,2013-04-01 14:58:13,2013-04-01 15:02:10,237
u08,Physical activity,1,2013-04-01 15:02:13,2013-04-01 15:02:39,26
u08,Physical activity,2,2013-04-01 15:02:41,2013-04-01 15:02:46,5
u08,Physical activity,1,2013-04-01 15:02:49,2013-04-01 15:06:15,206
u08,Physical activity,3,2013-04-01 15:06:18,2013-04-01 15:06:20,2
u08,Physical activity,0,2013-04-01 15:06:23,2013-04-01 15:06:30,7
u08,Physical activity,3,2013-04-01 15:06:33,2013-04-01 15:06:41,8
u08,Physical activity,0,2013-04-01 15:06:43,2013-04-01 15:06:57,14
u08,Physical activity,1,2013-04-01 15:06:59,2013-04-01 15:10:10,191
u08,Physical activity,0,2013-04-01 15:10:12,2013-04-01 15:30:06,1194
u08,Physical activity,2,2013-04-01 15:30:09,2013-04-01 15:38:08,479
u08,Physical activity,1,2013-04-01 15:38:11,2013-04-01 15:38:11,0
u08,Physical activity,0,2013-04-01 15:38:13,2013-04-01 15:42:13,240
u08,Physical activity,2,2013-04-01 15:42:16,2013-04-01 15:42:57,41
u08,Physical activity,1,2013-04-01 15:42:59,2013-04-01 15:46:57,238
u08,Physical activity,0,2013-04-01 15:47:05,2013-04-01 15:58:19,674
u08,Physical activity,1,2013-04-01 15:58:26,2013-04-01 15:58:36,10
u08,Physical activity,2,2013-04-01 15:58:39,2013-04-01 15:58:55,16
u08,Physical activity,1,2013-04-01 15:58:57,2013-04-01 15:59:00,3
u08,Physical activity,2,2013-04-01 15:59:02,2013-04-01 16:02:10,188
u08,Physical activity,1,2013-04-01 16:02:13,2013-04-01 16:02:18,5
u08,Physical activity,2,2013-04-01 16:02:21,2013-04-01 16:02:34,13
u08,Physical activity,1,2013-04-01 16:02:36,2013-04-01 16:06:08,212
u08,Physical activity,0,2013-04-01 16:06:10,2013-04-01 16:38:22,1932
u08,Physical activity,1,2013-04-01 16:38:27,2013-04-01 16:39:04,37
u08,Physical activity,0,2013-04-01 16:42:12,2013-04-01 17:42:21,3609
u08,Physical activity,1,2013-04-01 17:42:24,2013-04-01 17:42:45,21
u08,Physical activity,0,2013-04-01 17:42:47,2013-04-01 17:46:08,201
u08,Physical activity,1,2013-04-01 17:46:11,2013-04-01 17:50:16,245
u08,Physical activity,0,2013-04-01 17:50:18,2013-04-01 17:54:15,237
u08,Physical activity,2,2013-04-01 17:54:18,2013-04-01 17:58:18,240
u08,Physical activity,0,2013-04-01 17:58:20,2013-04-01 17:58:20,0
u08,Physical activity,3,2013-04-01 17:58:23,2013-04-01 17:58:33,10
u08,Physical activity,1,2013-04-01 17:58:36,2013-04-01 17:58:54,18
u08,Physical activity,0,2013-04-01 18:02:12,2013-04-01 18:30:18,1686
u08,Physical activity,1,2013-04-01 18:30:20,2013-04-01 18:38:17,477
u08,Physical activity,0,2013-04-01 18:38:19,2013-04-01 18:42:12,233
u08,Physical activity,2,2013-04-01 18:42:15,2013-04-01 18:43:06,51
u08,Physical activity,1,2013-04-01 18:46:11,2013-04-01 18:46:16,5
u08,Physical activity,3,2013-04-01 18:46:19,2013-04-01 18:46:21,2
u08,Physical activity,0,2013-04-01 18:46:24,2013-04-01 18:46:42,18
u08,Physical activity,1,2013-04-01 18:46:44,2013-04-01 18:46:57,13
u08,Physical activity,0,2013-04-01 18:47:00,2013-04-01 18:54:16,436
u08,Physical activity,1,2013-04-01 18:54:18,2013-04-01 18:54:21,3
u08,Physical activity,2,2013-04-01 18:54:23,2013-04-01 18:54:34,11
u08,Physical activity,1,2013-04-01 18:54:36,2013-04-01 18:54:36,0
u08,Physical activity,0,2013-04-01 18:54:39,2013-04-01 18:54:46,7
u08,Physical activity,1,2013-04-01 18:54:49,2013-04-01 18:54:59,10
u08,Physical activity,2,2013-04-01 18:55:02,2013-04-01 18:58:18,196
u08,Physical activity,0,2013-04-01 18:58:20,2013-04-01 19:06:43,503
u08,Physical activity,3,2013-04-01 19:06:46,2013-04-01 19:06:48,2
u08,Physical activity,0,2013-04-01 19:06:51,2013-04-01 19:10:15,204
u08,Physical activity,2,2013-04-01 19:10:17,2013-04-01 19:14:17,240
u08,Physical activity,1,2013-04-01 19:14:20,2013-04-01 19:14:38,18
u08,Physical activity,0,2013-04-01 19:14:40,2013-04-01 19:15:03,23
u08,Physical activity,1,2013-04-01 19:15:06,2013-04-01 19:18:35,209
u08,Physical activity,0,2013-04-01 19:18:37,2013-04-01 19:58:58,2421
u08,Physical activity,1,2013-04-01 19:59:01,2013-04-01 19:59:01,0
u08,Physical activity,3,2013-04-01 19:59:03,2013-04-01 20:02:14,191
u08,Physical activity,0,2013-04-01 20:02:16,2013-04-01 21:22:40,4824
u08,Physical activity,3,2013-04-01 21:22:46,2013-04-01 21:22:46,0
u08,Physical activity,0,2013-04-01 21:22:48,2013-04-01 23:26:45,7437
u08,Physical activity,3,2013-04-01 23:26:48,2013-04-01 23:26:48,0
u08,Physical activity,1,2013-04-01 23:26:50,2013-04-01 23:26:50,0
u08,Physical activity,0,2013-04-01 23:26:56,2013-04-02 00:26:50,3594
u08,Physical activity,3,2013-04-02 00:26:53,2013-04-02 00:26:58,5
u08,Physical activity,0,2013-04-02 00:27:01,2013-04-02 12:03:13,41772
u08,Physical activity,3,2013-04-02 12:03:16,2013-04-02 12:03:16,0
u08,Physical activity,0,2013-04-02 12:03:18,2013-04-02 12:34:25,1867
u08,Physical activity,1,2013-04-02 12:34:28,2013-04-02 12:38:30,242
u08,Physical activity,0,2013-04-02 12:38:33,2013-04-02 12:42:52,259
u08,Physical activity,1,2013-04-02 12:42:54,2013-04-02 12:42:54,0
u08,Physical activity,0,2013-04-02 12:42:57,2013-04-02 12:43:05,8
u08,Physical activity,1,2013-04-02 12:43:07,2013-04-02 12:43:15,8
u08,Physical activity,2,2013-04-02 12:43:17,2013-04-02 12:46:22,185
u08,Physical activity,1,2013-04-02 12:46:24,2013-04-02 12:46:24,0
u08,Physical activity,0,2013-04-02 12:46:27,2013-04-02 12:46:27,0
u08,Physical activity,1,2013-04-02 12:46:30,2013-04-02 12:46:30,0
u08,Physical activity,0,2013-04-02 12:46:32,2013-04-02 12:46:43,11
u08,Physical activity,1,2013-04-02 12:46:45,2013-04-02 12:47:11,26
u08,Physical activity,0,2013-04-02 12:47:14,2013-04-02 12:50:24,190
u08,Physical activity,2,2013-04-02 12:50:26,2013-04-02 12:50:26,0
u08,Physical activity,1,2013-04-02 12:50:29,2013-04-02 12:54:31,242
u08,Physical activity,2,2013-04-02 12:54:34,2013-04-02 12:55:20,46
u08,Physical activity,1,2013-04-02 12:58:23,2013-04-02 12:59:09,46
u08,Physical activity,0,2013-04-02 12:59:12,2013-04-02 12:59:15,3
u08,Physical activity,1,2013-04-02 12:59:17,2013-04-02 13:02:28,191
u08,Physical activity,0,2013-04-02 13:02:30,2013-04-02 13:06:56,266
u08,Physical activity,3,2013-04-02 13:06:58,2013-04-02 13:07:06,8
